koi_period,pl_orbper,koi_prad,pl_rade,pl_orbeccen,st_mass,koi_steff,st_teff,koi_srad,st_rad,koi_kepmag,label
10.88242209,8.20075,63.14,2.42,0.079,0.866,6200.0,5274.0,1.045,0.841458,12.068,2.0
1.926366998,8.20075,53.63,2.42,0.079,0.866,5176.0,5274.0,0.76,0.841458,15.138,2.0
2.325185422,8.20075,81.88,2.42,0.079,0.866,11076.0,5274.0,2.896,0.841458,10.052,2.0
14.5909249,8.20075,0.93,2.42,0.079,0.866,5214.0,5274.0,0.766,0.841458,14.953,0.0
40.877841988,8.20075,164.06,2.42,0.079,0.866,6807.0,5274.0,2.59,0.841458,11.663,2.0
11.8496351,8.20075,1.31,2.42,0.079,0.866,6032.0,5274.0,0.929,0.841458,15.472,0.0
36.75892725,8.20075,51.31,2.42,0.079,0.866,6085.0,5274.0,0.979,0.841458,13.676,2.0
0.536869783,8.20075,1.81,2.42,0.079,0.866,6495.0,5274.0,1.168,0.841458,14.801,2.0
455.62395,8.20075,3.0,2.42,0.079,0.866,5883.0,5274.0,0.892,0.841458,15.975,0.0
0.843400322,8.20075,0.65,2.42,0.079,0.866,5982.0,5274.0,0.96,0.841458,13.018,2.0
17.042155208,8.20075,24.93,2.42,0.079,0.866,6197.0,5274.0,1.035,0.841458,15.252,2.0
0.874236216,8.20075,3.46,2.42,0.079,0.866,10894.0,5274.0,4.378,0.841458,13.752,2.0
1.75173647,8.20075,3.86,2.42,0.079,0.866,10894.0,5274.0,4.378,0.841458,13.752,0.0
0.60886299,8.20075,158.5,2.42,0.079,0.866,5022.0,5274.0,4.167,0.841458,13.886,2.0
4.43529675,8.20075,1.15,2.42,0.079,0.866,5659.0,5274.0,0.842,0.841458,15.738,2.0
0.88512187,8.20075,1.05,2.42,0.079,0.866,5392.0,5274.0,0.819,0.841458,15.871,2.0
1.734221252,8.20075,42.06,2.42,0.079,0.866,4765.0,5274.0,0.702,0.841458,15.726,2.0
5.776764285,8.20075,117.51,2.42,0.079,0.866,6263.0,5274.0,2.072,0.841458,13.356,2.0
1.26227317,8.20075,369.2,2.42,0.079,0.866,4927.0,5274.0,9.356,0.841458,11.516,2.0
0.76757669,8.20075,34.23,2.42,0.079,0.866,5182.0,5274.0,0.627,0.841458,14.952,2.0
5.860377067,8.20075,78.14,2.42,0.079,0.866,6267.0,5274.0,1.158,0.841458,13.955,2.0
5.801881299,8.20075,62.9,2.42,0.079,0.866,7259.0,5274.0,3.009,0.841458,12.368,2.0
4.00770453,8.20075,92.08,2.42,0.079,0.866,7162.0,5274.0,1.631,0.841458,13.251,2.0
6.099032889,8.20075,36.68,2.42,0.079,0.866,6356.0,5274.0,1.141,0.841458,13.745,2.0
0.652956712,8.20075,0.76,2.42,0.079,0.866,5812.0,5274.0,1.055,0.841458,13.506,2.0
13.691790011,8.20075,49.2,2.42,0.079,0.866,6295.0,5274.0,1.554,0.841458,13.275,2.0
21.570508432,8.20075,63.68,2.42,0.079,0.866,6322.0,5274.0,1.692,0.841458,12.462,2.0
407.14656,8.20075,1.18,2.42,0.079,0.866,5845.0,5274.0,1.198,0.841458,13.31,0.0
487.83894,8.20075,3.94,2.42,0.079,0.866,5421.0,5274.0,1.877,0.841458,13.728,0.0
14.199840087,8.20075,85.76,2.42,0.079,0.866,5864.0,5274.0,1.414,0.841458,13.135,2.0
6.853888,8.20075,1.74,2.42,0.079,0.866,4199.0,5274.0,0.684,0.841458,16.538,0.0
2.136834989,8.20075,66.59,2.42,0.079,0.866,5753.0,5274.0,0.989,0.841458,14.902,2.0
2.51690133,8.20075,0.97,2.42,0.079,0.866,5403.0,5274.0,1.284,0.841458,14.587,2.0
7.34672485,8.20075,0.97,2.42,0.079,0.866,5271.0,5274.0,0.821,0.841458,14.773,0.0
9.296746368,8.20075,400.4,2.42,0.079,0.866,6461.0,5274.0,2.884,0.841458,13.211,2.0
18.060078203,8.20075,20.71,2.42,0.079,0.866,5330.0,5274.0,0.855,0.841458,14.724,2.0
18.74072534,8.20075,35.61,2.42,0.079,0.866,6122.0,5274.0,0.996,0.841458,15.861,2.0
0.93371313,8.20075,0.69,2.42,0.079,0.866,5436.0,5274.0,0.869,0.841458,15.788,2.0
0.93373716,8.20075,1.14,2.42,0.079,0.866,5390.0,5274.0,0.852,0.841458,15.926,2.0
0.933735579,8.20075,10.28,2.42,0.079,0.866,5016.0,5274.0,5.344,0.841458,13.505,2.0
58.28819056,8.20075,42.57,2.42,0.079,0.866,5463.0,5274.0,1.044,0.841458,14.231,2.0
3.989144446,8.20075,60.26,2.42,0.079,0.866,5538.0,5274.0,0.719,0.841458,14.404,2.0
32.77897303,8.20075,69.08,2.42,0.079,0.866,6122.0,5274.0,0.964,0.841458,14.52,2.0
28.487107336,8.20075,116.84,2.42,0.079,0.866,6351.0,5274.0,2.385,0.841458,13.363,2.0
8.61733907,8.20075,51.79,2.42,0.079,0.866,5387.0,5274.0,0.87,0.841458,15.257,2.0
2.16146908,8.20075,0.95,2.42,0.079,0.866,6047.0,5274.0,1.013,0.841458,15.535,2.0
10.26782676,8.20075,73.59,2.42,0.079,0.866,6664.0,5274.0,1.44,0.841458,13.691,2.0
6.933574,8.20075,1.3,2.42,0.079,0.866,5510.0,5274.0,0.793,0.841458,15.804,0.0
1.057335679,8.20075,14.59,2.42,0.079,0.866,4664.0,5274.0,0.683,0.841458,15.414,2.0
1.149198426,8.20075,42.03,2.42,0.079,0.866,5858.0,5274.0,0.867,0.841458,14.554,2.0
2.50012775,8.20075,1.66,2.42,0.079,0.866,6923.0,5274.0,1.664,0.841458,11.27,2.0
0.673141323,8.20075,1.29,2.42,0.079,0.866,5461.0,5274.0,0.858,0.841458,15.771,0.0
8.60965352,8.20075,3.33,2.42,0.079,0.866,5418.0,5274.0,4.233,0.841458,12.765,0.0
1.40469182,8.20075,217.25,2.42,0.079,0.866,6230.0,5274.0,1.863,0.841458,13.821,2.0
10.306982793,8.20075,81.21,2.42,0.079,0.866,5912.0,5274.0,1.217,0.841458,13.545,2.0
1.109841858,8.20075,177.78,2.42,0.079,0.866,5788.0,5274.0,3.211,0.841458,14.52,2.0
13.8911152,8.20075,1.12,2.42,0.079,0.866,5472.0,5274.0,0.79,0.841458,15.365,0.0
7.234965722,8.20075,34.03,2.42,0.079,0.866,5653.0,5274.0,0.798,0.841458,16.981,2.0
7.45301717,8.20075,37.37,2.42,0.079,0.866,4475.0,5274.0,16.755,0.841458,14.158,2.0
2.442941283,8.20075,48.18,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,14.531,2.0
3.684337918,8.20075,12.52,2.42,0.079,0.866,9609.0,5274.0,2.108,0.841458,10.483,2.0
11.2570616,8.20075,162.84,2.42,0.079,0.866,6915.0,5274.0,1.875,0.841458,12.538,2.0
21.858963291,8.20075,114.63,2.42,0.079,0.866,5923.0,5274.0,2.06,0.841458,13.916,2.0
1.461270059,8.20075,26.29,2.42,0.079,0.866,5226.0,5274.0,0.674,0.841458,15.722,2.0
9.4022333,8.20075,23.61,2.42,0.079,0.866,4597.0,5274.0,13.874,0.841458,10.59,2.0
6.76890076,8.20075,1.24,2.42,0.079,0.866,5737.0,5274.0,1.125,0.841458,14.725,0.0
9.543584955,8.20075,77.97,2.42,0.079,0.866,5537.0,5274.0,1.785,0.841458,12.256,2.0
1.96134311,8.20075,41.53,2.42,0.079,0.866,6221.0,5274.0,2.198,0.841458,13.749,0.0
18.611957253,8.20075,65.5,2.42,0.079,0.866,6492.0,5274.0,1.17,0.841458,13.528,2.0
0.73240662,8.20075,3.65,2.42,0.079,0.866,7392.0,5274.0,1.772,0.841458,11.396,2.0
2.954598,8.20075,89.95,2.42,0.079,0.866,6955.0,5274.0,2.161,0.841458,12.734,2.0
0.562006231,8.20075,0.58,2.42,0.079,0.866,6609.0,5274.0,1.455,0.841458,9.807,2.0
3.21559054,8.20075,18.8,2.42,0.079,0.866,6300.0,5274.0,1.036,0.841458,14.128,2.0
1.547426532,8.20075,3.62,2.42,0.079,0.866,6612.0,5274.0,1.264,0.841458,13.755,2.0
12.851722103,8.20075,47.26,2.42,0.079,0.866,5838.0,5274.0,0.967,0.841458,15.205,2.0
4.2055797,8.20075,1.8,2.42,0.079,0.866,6190.0,5274.0,1.259,0.841458,13.394,2.0
486.77832,8.20075,9.3,2.42,0.079,0.866,5039.0,5274.0,4.95,0.841458,13.892,0.0
28.2682167,8.20075,1.22,2.42,0.079,0.866,5496.0,5274.0,0.838,0.841458,14.927,0.0
0.957476003,8.20075,2.47,2.42,0.079,0.866,6312.0,5274.0,1.122,0.841458,13.483,2.0
1.559360638,8.20075,94.2,2.42,0.079,0.866,7002.0,5274.0,1.488,0.841458,14.091,2.0
1.6037058,8.20075,1.54,2.42,0.079,0.866,6400.0,5274.0,2.512,0.841458,13.7,0.0
2.313367981,8.20075,33.55,2.42,0.079,0.866,5508.0,5274.0,0.764,0.841458,13.46,2.0
76.01811375,8.20075,63.58,2.42,0.079,0.866,6703.0,5274.0,1.892,0.841458,13.755,2.0
0.70965042,8.20075,1.49,2.42,0.079,0.866,5618.0,5274.0,1.002,0.841458,15.444,0.0
1.574063832,8.20075,28.63,2.42,0.079,0.866,5951.0,5274.0,0.962,0.841458,14.636,2.0
2.51989935,8.20075,1.04,2.42,0.079,0.866,5646.0,5274.0,0.841,0.841458,15.604,2.0
3.867613816,8.20075,69.23,2.42,0.079,0.866,5780.0,5274.0,1.046,0.841458,15.244,2.0
0.733726452,8.20075,0.86,2.42,0.079,0.866,5855.0,5274.0,0.797,0.841458,15.77,2.0
36.473115046,8.20075,53.1,2.42,0.079,0.866,5452.0,5274.0,0.766,0.841458,14.359,2.0
4.238855579,8.20075,38.01,2.42,0.079,0.866,5655.0,5274.0,0.804,0.841458,14.858,2.0
3.62657392,8.20075,0.79,2.42,0.079,0.866,5416.0,5274.0,0.8,0.841458,14.835,0.0
1.17033848,8.20075,0.98,2.42,0.079,0.866,8027.0,5274.0,2.314,0.841458,12.331,2.0
7.841066931,8.20075,56.33,2.42,0.079,0.866,5973.0,5274.0,0.829,0.841458,15.144,2.0
0.902403563,8.20075,6.17,2.42,0.079,0.866,5776.0,5274.0,0.755,0.841458,14.596,0.0
8.7998722,8.20075,1.09,2.42,0.079,0.866,4298.0,5274.0,0.675,0.841458,15.86,0.0
4.292599454,8.20075,64.04,2.42,0.079,0.866,6467.0,5274.0,1.174,0.841458,15.573,2.0
6.87778029,8.20075,1.19,2.42,0.079,0.866,6274.0,5274.0,1.062,0.841458,15.099,0.0
2.113197701,8.20075,50.13,2.42,0.079,0.866,6215.0,5274.0,1.463,0.841458,13.774,2.0
11.02822674,8.20075,75.47,2.42,0.079,0.866,6271.0,5274.0,1.387,0.841458,12.956,2.0
70.37626987,8.20075,40.43,2.42,0.079,0.866,5458.0,5274.0,0.755,0.841458,15.108,2.0
12.9489256,8.20075,0.94,2.42,0.079,0.866,3867.0,5274.0,0.525,0.841458,15.663,0.0
0.772803664,8.20075,1.11,2.42,0.079,0.866,4535.0,5274.0,0.668,0.841458,15.856,2.0
7.549299761,8.20075,18.8,2.42,0.079,0.866,5085.0,5274.0,0.634,0.841458,14.608,2.0
0.530972263,8.20075,9.32,2.42,0.079,0.866,6185.0,5274.0,0.991,0.841458,15.016,2.0
0.530967171,8.20075,92.29,2.42,0.079,0.866,5951.0,5274.0,0.991,0.841458,10.292,2.0
1.606163631,8.20075,130.46,2.42,0.079,0.866,8027.0,5274.0,2.314,0.841458,12.691,2.0
42.032096076,8.20075,79.17,2.42,0.079,0.866,6618.0,5274.0,1.117,0.841458,12.694,2.0
0.619303759,8.20075,4.71,2.42,0.079,0.866,7138.0,5274.0,1.684,0.841458,13.154,2.0
22.470494368,8.20075,19.12,2.42,0.079,0.866,5315.0,5274.0,0.697,0.841458,12.723,2.0
130.235324,8.20075,2.44,2.42,0.079,0.866,5616.0,5274.0,0.903,0.841458,15.991,0.0
37.482223878,8.20075,114.14,2.42,0.079,0.866,6422.0,5274.0,2.415,0.841458,13.46,2.0
3.71186243,8.20075,0.95,2.42,0.079,0.866,6302.0,5274.0,1.258,0.841458,13.787,2.0
1.077358008,8.20075,70.64,2.42,0.079,0.866,6100.0,5274.0,1.064,0.841458,14.146,2.0
3.55643514,8.20075,0.75,2.42,0.079,0.866,5831.0,5274.0,1.109,0.841458,13.874,2.0
0.5366497,8.20075,0.92,2.42,0.079,0.866,5822.0,5274.0,0.898,0.841458,15.449,2.0
1.480324075,8.20075,47.81,2.42,0.079,0.866,5260.0,5274.0,0.717,0.841458,13.983,2.0
12.08353781,8.20075,50.33,2.42,0.079,0.866,6770.0,5274.0,2.214,0.841458,12.344,2.0
10.692115,8.20075,2.71,2.42,0.079,0.866,6474.0,5274.0,1.242,0.841458,14.294,1.0
0.934926138,8.20075,58.67,2.42,0.079,0.866,5962.0,5274.0,1.078,0.841458,14.681,2.0
17.1677675,8.20075,0.97,2.42,0.079,0.866,3761.0,5274.0,0.526,0.841458,15.929,0.0
8.50207749,8.20075,0.75,2.42,0.079,0.866,4889.0,5274.0,0.715,0.841458,14.755,0.0
0.93374699,8.20075,103.98,2.42,0.079,0.866,4909.0,5274.0,5.272,0.841458,13.327,2.0
0.933759404,8.20075,0.99,2.42,0.079,0.866,5766.0,5274.0,0.866,0.841458,15.619,2.0
0.93373711,8.20075,0.37,2.42,0.079,0.866,6300.0,5274.0,1.025,0.841458,12.72,2.0
45.43324862,8.20075,77.25,2.42,0.079,0.866,5731.0,5274.0,1.08,0.841458,14.774,2.0
1.398890216,8.20075,57.48,2.42,0.079,0.866,6134.0,5274.0,1.051,0.841458,14.855,2.0
1.322475635,8.20075,14.03,2.42,0.079,0.866,4668.0,5274.0,0.548,0.841458,14.335,0.0
12.314402323,8.20075,75.21,2.42,0.079,0.866,6247.0,5274.0,1.066,0.841458,14.76,2.0
0.691823991,8.20075,1.23,2.42,0.079,0.866,5226.0,5274.0,0.962,0.841458,15.247,2.0
25.431861399,8.20075,43.42,2.42,0.079,0.866,5754.0,5274.0,0.9,0.841458,14.164,2.0
3.98855869,8.20075,2.4,2.42,0.079,0.866,5791.0,5274.0,1.646,0.841458,13.035,2.0
20.413052415,8.20075,35.03,2.42,0.079,0.866,5941.0,5274.0,0.963,0.841458,14.874,2.0
3.773744,8.20075,2.44,2.42,0.079,0.866,7302.0,5274.0,2.069,0.841458,11.419,0.0
0.527679032,8.20075,0.79,2.42,0.079,0.866,5799.0,5274.0,0.86,0.841458,15.356,2.0
0.527673075,8.20075,0.42,2.42,0.079,0.866,5367.0,5274.0,0.828,0.841458,9.694,2.0
2.44295727,8.20075,44.35,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,16.389,2.0
3.31587688,8.20075,1.27,2.42,0.079,0.866,5385.0,5274.0,0.875,0.841458,15.539,2.0
49.788613011,8.20075,32.57,2.42,0.079,0.866,3892.0,5274.0,0.542,0.841458,15.591,2.0
18.1772927,8.20075,1.5,2.42,0.079,0.866,6158.0,5274.0,1.026,0.841458,15.324,0.0
1.38607973,8.20075,0.6,2.42,0.079,0.866,5261.0,5274.0,0.768,0.841458,14.132,2.0
3.09872834,8.20075,0.64,2.42,0.079,0.866,3628.0,5274.0,0.41,0.841458,15.87,0.0
0.648868342,8.20075,72.32,2.42,0.079,0.866,6531.0,5274.0,1.524,0.841458,11.471,2.0
5.088582739,8.20075,46.02,2.42,0.079,0.866,7514.0,5274.0,1.955,0.841458,13.18,2.0
0.792023257,8.20075,0.81,2.42,0.079,0.866,4447.0,5274.0,0.625,0.841458,14.498,2.0
10.643743766,8.20075,47.87,2.42,0.079,0.866,5282.0,5274.0,0.694,0.841458,14.343,2.0
1.7317958,8.20075,1.19,2.42,0.079,0.866,5691.0,5274.0,1.508,0.841458,15.019,2.0
8.65298599,8.20075,1.36,2.42,0.079,0.866,5210.0,5274.0,0.749,0.841458,15.415,2.0
1.19563447,8.20075,14.94,2.42,0.079,0.866,5583.0,5274.0,1.413,0.841458,14.327,2.0
0.550537628,8.20075,1.93,2.42,0.079,0.866,8098.0,5274.0,2.199,0.841458,11.456,2.0
19.9310602,8.20075,2.42,2.42,0.079,0.866,5500.0,5274.0,2.491,0.841458,13.37,0.0
2.53470797,8.20075,50.25,2.42,0.079,0.866,6440.0,5274.0,2.254,0.841458,13.92,2.0
0.530799654,8.20075,2.92,2.42,0.079,0.866,6534.0,5274.0,1.622,0.841458,12.328,2.0
1.0429419,8.20075,2.49,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,11.51,2.0
0.813998812,8.20075,1.36,2.42,0.079,0.866,5705.0,5274.0,0.989,0.841458,15.567,0.0
6.12650913,8.20075,9.08,2.42,0.079,0.866,6881.0,5274.0,1.534,0.841458,12.625,2.0
0.720589427,8.20075,1.95,2.42,0.079,0.866,8497.0,5274.0,2.211,0.841458,12.051,2.0
0.573036404,8.20075,9.97,2.42,0.079,0.866,5745.0,5274.0,1.196,0.841458,13.302,2.0
0.643171495,8.20075,54.03,2.42,0.079,0.866,5899.0,5274.0,0.989,0.841458,15.147,2.0
14.086776961,8.20075,65.6,2.42,0.079,0.866,7138.0,5274.0,1.89,0.841458,12.271,2.0
14.7639145,8.20075,0.93,2.42,0.079,0.866,5541.0,5274.0,0.733,0.841458,15.559,0.0
1.872620976,8.20075,31.43,2.42,0.079,0.866,6031.0,5274.0,1.004,0.841458,14.337,2.0
1.118510435,8.20075,0.75,2.42,0.079,0.866,5918.0,5274.0,0.865,0.841458,14.796,0.0
17.527826808,8.20075,49.36,2.42,0.079,0.866,5079.0,5274.0,0.732,0.841458,12.534,2.0
27.467217305,8.20075,38.87,2.42,0.079,0.866,5503.0,5274.0,0.742,0.841458,13.182,2.0
40.879068,8.20075,3.35,2.42,0.079,0.866,6072.0,5274.0,0.923,0.841458,15.823,2.0
0.566802325,8.20075,1.4,2.42,0.079,0.866,5233.0,5274.0,0.824,0.841458,14.905,2.0
2.64185268,8.20075,3.56,2.42,0.079,0.866,5195.0,5274.0,2.935,0.841458,13.533,0.0
0.634946497,8.20075,52.75,2.42,0.079,0.866,4446.0,5274.0,0.737,0.841458,14.791,2.0
5.077746556,8.20075,54.93,2.42,0.079,0.866,6174.0,5274.0,1.271,0.841458,12.847,2.0
2.00383703,8.20075,0.67,2.42,0.079,0.866,6045.0,5274.0,1.028,0.841458,14.467,2.0
5.321224925,8.20075,40.62,2.42,0.079,0.866,5787.0,5274.0,0.758,0.841458,15.013,2.0
2.340534383,8.20075,69.55,2.42,0.079,0.866,6300.0,5274.0,1.136,0.841458,14.39,2.0
0.580724809,8.20075,0.75,2.42,0.079,0.866,5989.0,5274.0,0.933,0.841458,14.569,2.0
1.72933255,8.20075,0.69,2.42,0.079,0.866,5921.0,5274.0,1.211,0.841458,13.07,2.0
1.729338354,8.20075,139.36,2.42,0.079,0.866,5587.0,5274.0,2.553,0.841458,11.679,2.0
0.567493852,8.20075,65.47,2.42,0.079,0.866,6370.0,5274.0,1.548,0.841458,13.205,2.0
2.54031121,8.20075,1.2,2.42,0.079,0.866,5778.0,5274.0,0.911,0.841458,15.921,0.0
2.105238039,8.20075,75.1,2.42,0.079,0.866,5947.0,5274.0,1.885,0.841458,13.796,2.0
7.226944171,8.20075,237.79,2.42,0.079,0.866,6270.0,5274.0,1.36,0.841458,13.27,2.0
31.973311701,8.20075,272.44,2.42,0.079,0.866,7854.0,5274.0,3.462,0.841458,8.5,2.0
1.371587993,8.20075,4.91,2.42,0.079,0.866,7045.0,5274.0,1.604,0.841458,13.104,0.0
20.849919614,8.20075,2912.48,2.42,0.079,0.866,7355.0,5274.0,1.984,0.841458,13.04,2.0
15.120212531,8.20075,33.11,2.42,0.079,0.866,5232.0,5274.0,0.725,0.841458,15.166,2.0
3.481657589,8.20075,78.24,2.42,0.079,0.866,6225.0,5274.0,1.291,0.841458,13.396,2.0
0.739769962,8.20075,82.29,2.42,0.079,0.866,6465.0,5274.0,1.847,0.841458,11.634,2.0
6.570421193,8.20075,33.99,2.42,0.079,0.866,5812.0,5274.0,0.908,0.841458,15.299,2.0
0.541405029,8.20075,125.64,2.42,0.079,0.866,5096.0,5274.0,1.782,0.841458,14.771,2.0
2.17814186,8.20075,0.92,2.42,0.079,0.866,5101.0,5274.0,0.84,0.841458,15.458,2.0
5.89773974,8.20075,1.0,2.42,0.079,0.866,6300.0,5274.0,1.126,0.841458,14.742,0.0
0.609662423,8.20075,110.14,2.42,0.079,0.866,7498.0,5274.0,2.274,0.841458,12.216,2.0
1.74145041,8.20075,1.46,2.42,0.079,0.866,5238.0,5274.0,0.764,0.841458,16.269,0.0
0.953299962,8.20075,35.67,2.42,0.079,0.866,6183.0,5274.0,1.02,0.841458,14.538,2.0
20.2944118,8.20075,774.73,2.42,0.079,0.866,5865.0,5274.0,0.918,0.841458,15.919,0.0
2.745640575,8.20075,47.22,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,15.945,2.0
17.9908273,8.20075,1.88,2.42,0.079,0.866,4918.0,5274.0,0.752,0.841458,15.864,0.0
12.180721266,8.20075,63.25,2.42,0.079,0.866,5750.0,5274.0,0.882,0.841458,15.386,2.0
50.467024395,8.20075,52.88,2.42,0.079,0.866,6137.0,5274.0,1.012,0.841458,14.884,2.0
198.11309,8.20075,1.09,2.42,0.079,0.866,6163.0,5274.0,1.486,0.841458,11.909,0.0
0.84986054,8.20075,67.45,2.42,0.079,0.866,5164.0,5274.0,1.676,0.841458,14.319,2.0
0.933728196,8.20075,0.85,2.42,0.079,0.866,6170.0,5274.0,1.032,0.841458,15.317,2.0
2.03742712,8.20075,0.9,2.42,0.079,0.866,6356.0,5274.0,1.358,0.841458,13.929,2.0
5.274819905,8.20075,100.89,2.42,0.079,0.866,7247.0,5274.0,1.834,0.841458,12.465,2.0
0.527678272,8.20075,75.31,2.42,0.079,0.866,5321.0,5274.0,1.475,0.841458,10.834,2.0
3.55027051,8.20075,1.15,2.42,0.079,0.866,5497.0,5274.0,0.8,0.841458,15.81,2.0
5.70509519,8.20075,1.58,2.42,0.079,0.866,5455.0,5274.0,0.927,0.841458,15.597,0.0
65.4317194,8.20075,59.22,2.42,0.079,0.866,6201.0,5274.0,1.04,0.841458,15.54,2.0
1.718649321,8.20075,39.08,2.42,0.079,0.866,6071.0,5274.0,0.865,0.841458,13.51,2.0
7.2949175,8.20075,11.67,2.42,0.079,0.866,5289.0,5274.0,0.731,0.841458,15.848,2.0
7.2935801,8.20075,17.41,2.42,0.079,0.866,5900.0,5274.0,0.951,0.841458,14.973,2.0
42.9261364,8.20075,1.84,2.42,0.079,0.866,5628.0,5274.0,0.953,0.841458,15.395,2.0
1.89129338,8.20075,0.42,2.42,0.079,0.866,4986.0,5274.0,0.733,0.841458,13.558,2.0
1.89124453,8.20075,1.19,2.42,0.079,0.866,5850.0,5274.0,1.977,0.841458,12.76,2.0
1.89134201,8.20075,0.92,2.42,0.079,0.866,5658.0,5274.0,0.815,0.841458,15.799,2.0
87.87826191,8.20075,110.85,2.42,0.079,0.866,5784.0,5274.0,1.642,0.841458,12.744,2.0
15.926632768,8.20075,57.95,2.42,0.079,0.866,5496.0,5274.0,0.917,0.841458,14.88,2.0
0.958116585,8.20075,49.16,2.42,0.079,0.866,6032.0,5274.0,1.365,0.841458,12.735,2.0
39.841522897,8.20075,116.52,2.42,0.079,0.866,6078.0,5274.0,2.07,0.841458,12.003,2.0
1.891268461,8.20075,399.93,2.42,0.079,0.866,11287.0,5274.0,4.662,0.841458,10.672,2.0
1.89114441,8.20075,6.57,2.42,0.079,0.866,4267.0,5274.0,0.627,0.841458,13.814,2.0
61.25964956,8.20075,54.72,2.42,0.079,0.866,5912.0,5274.0,0.889,0.841458,15.518,2.0
0.872359598,8.20075,67.08,2.42,0.079,0.866,6240.0,5274.0,1.048,0.841458,14.742,2.0
374.318792,8.20075,243.21,2.42,0.079,0.866,5997.0,5274.0,0.815,0.841458,15.369,2.0
5.627911313,8.20075,81.61,2.42,0.079,0.866,6280.0,5274.0,1.115,0.841458,13.858,2.0
0.62927655,8.20075,4.64,2.42,0.079,0.866,5628.0,5274.0,0.976,0.841458,14.027,2.0
1.22578134,8.20075,53.32,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,17.431,2.0
0.751408792,8.20075,41.48,2.42,0.079,0.866,5697.0,5274.0,0.903,0.841458,15.596,2.0
0.866344816,8.20075,6.85,2.42,0.079,0.866,4936.0,5274.0,4.527,0.841458,12.945,2.0
2.24294107,8.20075,0.75,2.42,0.079,0.866,6082.0,5274.0,1.184,0.841458,13.182,2.0
0.950487062,8.20075,1.35,2.42,0.079,0.866,8107.0,5274.0,3.385,0.841458,11.633,2.0
5.579631021,8.20075,90.32,2.42,0.079,0.866,6188.0,5274.0,1.022,0.841458,15.473,2.0
21.37831102,8.20075,97.23,2.42,0.079,0.866,4905.0,5274.0,3.484,0.841458,13.998,2.0
129.847318,8.20075,1.45,2.42,0.079,0.866,6133.0,5274.0,1.032,0.841458,14.52,0.0
0.541396363,8.20075,2.04,2.42,0.079,0.866,7118.0,5274.0,1.489,0.841458,12.509,2.0
0.550509602,8.20075,5.02,2.42,0.079,0.866,4891.0,5274.0,4.529,0.841458,13.355,2.0
2.404293523,8.20075,888.7,2.42,0.079,0.866,4697.0,5274.0,17.032,0.841458,13.094,2.0
25.836831272,8.20075,50.72,2.42,0.079,0.866,5691.0,5274.0,0.897,0.841458,13.347,2.0
0.94895231,8.20075,2.51,2.42,0.079,0.866,6661.0,5274.0,3.067,0.841458,12.669,2.0
11.702203927,8.20075,57.95,2.42,0.079,0.866,6148.0,5274.0,2.133,0.841458,13.393,2.0
2.28494301,8.20075,1.0,2.42,0.079,0.866,5396.0,5274.0,0.789,0.841458,15.181,0.0
3.722775537,8.20075,90.36,2.42,0.079,0.866,5425.0,5274.0,2.592,0.841458,12.746,2.0
1.245342215,8.20075,90.34,2.42,0.079,0.866,6967.0,5274.0,1.476,0.841458,12.142,2.0
0.604755462,8.20075,1.29,2.42,0.079,0.866,4842.0,5274.0,0.726,0.841458,15.553,2.0
439.21978,8.20075,1.81,2.42,0.079,0.866,6553.0,5274.0,0.962,0.841458,13.993,0.0
8.144135648,8.20075,56.52,2.42,0.079,0.866,7605.0,5274.0,1.862,0.841458,13.96,2.0
0.566795196,8.20075,0.35,2.42,0.079,0.866,5680.0,5274.0,0.908,0.841458,12.818,2.0
0.566798827,8.20075,0.52,2.42,0.079,0.866,5548.0,5274.0,0.889,0.841458,13.656,2.0
0.56678012,8.20075,0.49,2.42,0.079,0.866,5674.0,5274.0,0.911,0.841458,14.311,2.0
0.566800113,8.20075,0.58,2.42,0.079,0.866,3844.0,5274.0,0.526,0.841458,15.765,2.0
0.56679293,8.20075,0.86,2.42,0.079,0.866,5812.0,5274.0,0.853,0.841458,15.787,2.0
0.566809491,8.20075,0.55,2.42,0.079,0.866,4987.0,5274.0,0.654,0.841458,14.873,2.0
0.566799218,8.20075,0.79,2.42,0.079,0.866,6108.0,5274.0,1.753,0.841458,11.983,2.0
0.566797404,8.20075,0.64,2.42,0.079,0.866,5313.0,5274.0,0.784,0.841458,15.354,2.0
22.2548897,8.20075,2.16,2.42,0.079,0.866,5349.0,5274.0,2.388,0.841458,14.156,0.0
4.719336335,8.20075,91.91,2.42,0.079,0.866,6792.0,5274.0,2.058,0.841458,12.672,2.0
1.258274109,8.20075,25.98,2.42,0.079,0.866,4937.0,5274.0,0.587,0.841458,15.179,2.0
8.966610607,8.20075,56.94,2.42,0.079,0.866,6480.0,5274.0,1.132,0.841458,13.478,2.0
15.32763411,8.20075,291.01,2.42,0.079,0.866,4830.0,5274.0,6.784,0.841458,12.672,2.0
2.10413487,8.20075,67.03,2.42,0.079,0.866,5780.0,5274.0,1.0,0.841458,19.485,2.0
